review_id,comment,score,reference_label,title,department,class_name
2780,I found this today on the one and only rack. i absolutely fell in love with it. i bought my normal size medium and it fit perfectly. other customers were asking where they could find it in the store. i highly recommend. it can be dressed up or down.,5,positive,Hidden treasure,Tops,Knits
3485,"I'm not much of a chino girl, but these fit like a favorite pair of jeans and with heels still look really polished. love them!",5,positive,Pilcro stet chino capris,Bottoms,Pants
13660,"Everything about this dress is perfect for my body type.  i used the tie belt as a cinch to gather the fabric and made the silhouette into a loose fit & flare.  i have a large upper body and small lower half so maybe the excess fabric balances out my body but looks terrible on other shapes.  i am 36dd 140# 5'3"" and i purchased the medium petite.",5,positive,Gorgeous silk pattern,Dresses,Dresses
9730,"Look closely and you will be surprised at this awesome print!  the shirt is very soft and comfy.  be warned that it runs huge.  i usually wear a medium or large in this brand.  after many tries, i ended up with a small and it is roomy.  this looks so cute under a jacket too.",5,positive,Very unique print,Tops,Knits
17148,"Just a warning. i am always a 6 or 8 and even the 8 was so tight in the waist i could barely out this on. if you don't have a super tiny upper waist, this won't fit well. too bad, because it's super cute, if a bit sheer.",3,neutral,,Tops,Blouses
10080,"Love the cut of this t-shirt. just loose enough but not big and boxy like so many other tees but not fitted either. nice weight, the hemline is interesting...overall happy with it. just hope it doesn't shrink!",5,positive,Nice tee - flattering!,Tops,Knits
14488,"I'm not much for ponchos, but this one looked unique. it is thin, kind of a felt material - that was expected - but i was surprised to find it was shorter at waist than how it appears online,, and it was wide horizontally. the colors were more muted and the design was slightly off center unlike pic. the turtleneck was thick and itchy. it was a return.",3,neutral,"Thin, short, dull",Tops,Fine gauge
11842,"Beautiful dress! beautiful color and design. as the other reviewer says, it has an expose good quality gold color zipper on the back that doesn't show in the picture, however, it adds to its style and beauty! i love the dress and so happy that found it in my size finally!",5,positive,,Dresses,Dresses
3517,"I so badly wanted this top to work. it looks so cute! but, as soon as i tried it on, i knew it wasn't a keeper. i didn't even need a mirror! it's not suited for those of us with a bust (i'm a 34d) and anything but a lanky model-esque frame. i suggest sizing up if you're busty and want to give it a try. it looked dowdy on me.",3,neutral,For the lanky models,Tops,Blouses
14629,"I bought this shift dress for a ""black & plaid"" nye event, and it fit the bill perfectly for a cold winter's night. looks great with tights and boots, has pockets, and dresses up nicely. i like a good shift at this point in the holiday season -- leaves room for that last bit of seasonal eating and drinking. looking forward to wearing this through the winter months.",4,positive,Cozy winter party dress,Dresses,Dresses
16262,"I love this tee! while it is true to size i feel, it is meant to have a loose fit. that being said, it is a very flattering cut and has a great drape. super comfy, flattering and classic.",5,positive,Wardrobe staple,Tops,Knits
15896,"I love hte green color, it is so vribant. i tried it on in regualr size, thinking i could order petite, but they sold out... waht a bummer.

fit is very flattering, and i find it comfortable.",5,positive,"True to size, but in petite",Tops,Sweaters
21985,"I was looking for a dress that had a lot of color. since i usually stick to neutrals, this was out of my comfort zone, but i found this one and loved it. it's comfortable, not clingy, and i can wear a regular bra (bonus!). i wish the waist wasn't dropped, but i think it worked well. i plan on wearing it more in the spring/summer, dressing it up or down will be easy. 

i'm usually a size 12 and this fit true to size.",4,positive,"Easy, comfortable dress",Dresses,Dresses
21372,"This is really one of those items that hits it out of the park. first, the fit is great. it's relaxed without being oversized or tapering way out or way in or something odd like that. it's nearly universally flattering to most body types and it's easy to wear with nearly anything. shorts, jeans, trousers, pencil skirts.....it looks great dressed up or down. 

i also like that the pleats that create the ruffle are sewn nicely (sometimes my recent purchases from retailer have not been the best qua",5,positive,"Adorable, versatile top for summer",Tops,Blouses
10090,"First problem-i would not have ordered this at all had the description been correct. the fabric description is cotton which the dress is most certainly not. secondly, it has a really funky, cheap, unfinished, raw-hemmed slip which is simply not fitting for the dress. the keyhole in the front is super long-again, does not seem to fit the dress. i am not happy with this piece at all but it did fit tts. length is just above knee. i am 5'5"" 142 lbs 34d and the six was a good fit. sending this home t",1,negative,This is polyester...,Dresses,Dresses
13690,"This is a nice style and pattern, but it is quite clingy around the hips, so beware if you don't like to reveal too much in that area. i do love the tulip-like hem.",4,positive,"Unique style, but clingy",Bottoms,Skirts
3526,"I was thinking this would be a straight up terry cloth athleisure top, but the subtle metallic thread woven into the cloud gray fabric elevates the style. really loved the top because of the cut and interesting hemline, but i adore it for the bit of sparkle.",5,positive,It sparkles!,Tops,Knits
